run,bin,bin_lower,bin_upper,count,confidence,accuracy,gap,dataset,subject,decoder
smoke_lda,8,0.8,0.9,0,,,,BCI_IV_2a,5,v1_lda
smoke_lda,9,0.9,1.0,0,,,,BCI_IV_2a,5,v1_lda
smoke_lda,0,0.0,0.1,0,,,,BCI_IV_2a,6,v1_lda
smoke_lda,1,0.1,0.2,0,,,,BCI_IV_2a,6,v1_lda
smoke_lda,2,0.2,0.3,0,,,,BCI_IV_2a,6,v1_lda
smoke_lda,3,0.3,0.4,0,,,,BCI_IV_2a,6,v1_lda
smoke_lda,4,0.4,0.5,34,0.4866445818422677,0.0294117647058823,0.4572328171363853,BCI_IV_2a,6,v1_lda
smoke_lda,5,0.5,0.6000000000000001,238,0.5453568401755271,0.2731092436974789,0.2722475964780481,BCI_IV_2a,6,v1_lda
smoke_lda,6,0.6000000000000001,0.7000000000000001,16,0.6121433925909514,0.375,0.2371433925909514,BCI_IV_2a,6,v1_lda
smoke_lda,7,0.7000000000000001,0.8,0,,,,BCI_IV_2a,6,v1_lda
smoke_lda,8,0.8,0.9,0,,,,BCI_IV_2a,6,v1_lda
smoke_lda,9,0.9,1.0,0,,,,BCI_IV_2a,6,v1_lda
smoke_lda,0,0.0,0.1,0,,,,BCI_IV_2a,7,v1_lda
smoke_lda,1,0.1,0.2,0,,,,BCI_IV_2a,7,v1_lda
smoke_lda,2,0.2,0.3,0,,,,BCI_IV_2a,7,v1_lda
smoke_lda,3,0.3,0.4,152,0.3731486091368339,0.1842105263157894,0.1889380828210444,BCI_IV_2a,7,v1_lda
smoke_lda,4,0.4,0.5,105,0.441970177004135,0.4666666666666667,0.0246964896625316,BCI_IV_2a,7,v1_lda
smoke_lda,5,0.5,0.6000000000000001,31,0.5343046091705274,0.967741935483871,0.4334373263133436,BCI_IV_2a,7,v1_lda
smoke_lda,6,0.6000000000000001,0.7000000000000001,0,,,,BCI_IV_2a,7,v1_lda
smoke_lda,7,0.7000000000000001,0.8,0,,,,BCI_IV_2a,7,v1_lda
